_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Motor(cilindraje),Placa,Tapizado,Dirección,Entrada desde,Cuotas desde,Número de cuotas,Tipo de Motor
673ab1bf1a5f1961c1ed1bce,2022,0,179.89,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Tundra Platinum,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bcf,2023,0,36.89,Quito,Negociable,USED,Jetour,Todoterreno,X70 PLUS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd0,2019,23242,124,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd1,2011,141600,22.7,Quito,Fijo,USED,Audi,Todoterreno,Q5 Hybrid,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd2,2012,100000,15.6,Quito,Negociable,USED,Ford,Camioneta Cabina Simple,F150,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd3,2011,150000,14.6,Quito,Negociable,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd4,2009,160000,12.5,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ V6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd5,2009,160000,12.5,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.0 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd6,2009,104000,8.9,Quito,Fijo,USED,Renault,Sedán,LOGAN CROSS INTENS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd7,2009,104000,8.9,Quito,Fijo,USED,Renault,Sedán,Logan Familier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd8,2018,10538,22.2,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE SL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bd9,2023,1,25.49,Quito,Financiado,USED,Jetour,Todoterreno,X70 II MT 1.5T,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bda,1990,270000,15,Quito,Negociable,USED,Mercedes Benz,Sedán,230E,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bdb,2010,195000,8.3,Quito,Fijo,USED,Renault,Sedán,LOGAN EXPRESSION 1.6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bdc,2023,0,13.99,Quito,Fijo,USED,Karry,Mini van (MPV),Acteco Dohc,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bdd,2006,168000,10.5,Quito,Fijo,USED,Ford,Todoterreno,Escape Limited Edition,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bde,2006,168000,10.5,Quito,Fijo,USED,Ford,Todoterreno,Escape S Plus,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bdf,2010,195000,8.3,Quito,Fijo,USED,Renault,Sedán,Logan Familier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be0,2016,76443,89.5,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne S Hybrid,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be1,1995,116000,16,Quito,Negociable,USED,Alfa Romeo,Sedán,155,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be2,2019,48000,18.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be3,2001,10,10.9,Quito,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Limited,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be4,1977,290000,8.2,Quito,Negociable,USED,Mercedes Benz,Sedán,280S,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be5,2009,196340,18.8,Quito,Negociable,USED,Toyota,Todoterreno,Highlander Limited Hibrido,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be6,2022,1,129.89,Quito,Negociable,USED,Jeep,Camioneta Doble Cabina,GLADIATOR RUBICON,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be7,2023,1,36.87,Quito,Fijo,USED,JAC,Camioneta Doble Cabina,T8 PRO,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be8,2020,47000,17.4,Quito,Negociable,USED,Toyota,Hatchback (5 Puertas),Yaris,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1be9,2017,170000,15.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bea,2018,22000,39.9,Quito,Negociable,USED,Jetour,Todoterreno,X70 II MT 1.5T,#1697417,1 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Rojo,0,1500,Pichincha,Cuero,Hidráulica,$7.600,$460,72,
673ab1bf1a5f1961c1ed1beb,2023,13000,29.9,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX HI RIDE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bec,2023,0,99.9,Quito,Negociable,NEW,Mercedes Benz,Sedán,E350,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bed,2019,72000,12.9,Quito,Fijo,USED,Hyundai,Hatchback (5 Puertas),Grand I10 HB,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bee,2010,217512,15.9,Quito,Negociable,USED,Hyundai,Microbus,TQ 12 pas 2.5 TM DSL AC,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bef,2023,1,34.99,Quito,Fijo,USED,JAC,Camioneta Doble Cabina,T8 PRO,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf0,2022,1,23.89,Quito,Fijo,USED,JAC,Camioneta Doble Cabina,T6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf1,2009,272568,12,Ambato,Fijo,USED,Toyota,Hatchback (5 Puertas),Yaris Nitro,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf2,2023,0,28.99,Quito,Fijo,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf3,2019,70000,52.3,Quito,Negociable,USED,Mazda,Todoterreno,CX-9,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf4,2012,151260,13.5,Ambato,Fijo,USED,Toyota,Hatchback (5 Puertas),Prius C Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf5,2015,76889,17.3,Ambato,Fijo,USED,Chevrolet,Todoterreno,Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf6,2019,33365,105,Quito,Negociable,USED,Audi,Todoterreno,SQ5,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf7,2011,221083,12.9,Quito,Negociable,USED,Nissan,Camioneta Cabina Simple,Frontier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf8,2011,162755,16.9,Quito,Negociable,USED,Hyundai,Todoterreno,Tucson IX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bf9,2019,122767,25.9,Quito,Negociable,USED,Kia,Sedán,RIO LX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bfa,2018,56623,20.9,Quito,Negociable,USED,Hyundai,Todoterreno,Creta,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bfb,2008,173725,16.999,Quito,Negociable,USED,Mitsubishi,Sedán,Lancer GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bfc,2020,51000,20.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bfd,2016,90000,14.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bfe,2018,70000,37.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1bff,2019,80000,17.9,Quito,Negociable,USED,Citroen,Mini van (MPV),Berlingo,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c00,2006,200000,7.6,Quito,Negociable,USED,Peugeot,Sedán,407,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c01,2013,171000,14.7,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c02,2013,15794,89,Quito,Negociable,USED,BMW,Coupé,640i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c03,2019,58000,8.8,Guayaquil,Negociable,USED,Chery,Hatchback (5 Puertas),Q5,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c04,2021,72525,23,Quito,Negociable,USED,Kia,Todoterreno,Seltos,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c05,2012,214000,17.8,Cuenca,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c06,2016,52713,83.9,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne S Hybrid,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c07,2018,72000,38.8,Guayaquil,Negociable,USED,Toyota,Todoterreno,New Fortuner,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c08,2011,2000009,9.9,Quito,Negociable,USED,Mazda,Camioneta Cabina Simple,BT-50,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c09,2009,166000,11,Quito,Negociable,USED,Volkswagen,Sedán,JETTA EUROPA 2.0,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c0a,2013,52900,19.5,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x4 Diesel,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c0b,2022,26000,29.8,Guayaquil,Negociable,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c0c,2020,79483,21.7,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c0d,2019,115000,41,Guayaquil,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,#1723002,51000 Kms,Eléctricos delanteros,Manual,Gasolina,Aire Acondicionado,4 x 2,Plomo,2,1800,Pichincha,Cuero,Hidráulica,,,,1.8
673ab1bf1a5f1961c1ed1c0e,2015,220000,14.9,Quito,Negociable,USED,Ford,Todoterreno,Escape S Plus,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c0f,2008,43000,48.9,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML 550 AMG,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c10,2019,60000,99.9,Quito,Negociable,USED,Ford,Todoterreno,RAPTOR,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c11,2019,28000,44.8,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c12,1994,253000,8.8,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Blazer,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c13,2004,80000,23.9,Quito,Negociable,USED,Nissan,Camioneta Doble Cabina,TITAN,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c14,2018,76089,29,Ambato,Fijo,USED,Hyundai,Todoterreno,Santa Fe 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c15,2014,78044,16.5,Ambato,Fijo,USED,Citroen,Hatchback (3 Puertas),DS3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c16,2018,104000,21.334,Cuenca,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c17,2008,150000,21.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero 5P,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c18,2019,47900,16.5,Quito,Negociable,USED,Fiat,Coupé,500 LOUNGE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c19,2010,202276,20.9,Quito,Negociable,USED,Toyota,Camioneta Cabina Simple,Hilux CS 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1a,2019,71000,12.6,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1b,2008,151972,11.9,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe Diesel,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1c,1979,1,17.5,Ambato,Fijo,USED,Fiat,Coupé,128,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1d,2019,148000,12.9,Cuenca,Negociable,USED,Great Wall,Todoterreno,Haval M4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1e,2013,46927,46.9,Quito,Negociable,USED,BMW,Coupé,335i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c1f,2013,41700,59.99,Quito,Negociable,USED,Nissan,Todoterreno,Armada,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c20,1993,90000,16.8,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser GX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c21,1997,116000,24.8,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c22,2014,110000,26.8,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c23,2015,135700,24.3,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c24,2014,55000,149.9,Quito,Negociable,USED,Porsche,Coupé,Carrera,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c25,2019,51000,13.4,Quito,Negociable,USED,Great Wall,Sedán,C30 CONFORT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c26,2015,47000,11.5,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c27,2019,34000,10.7,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c28,2017,24186,179.9,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover Sport SVR,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c29,2020,45000,13.3,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2a,2014,123781,12.9,Quito,Negociable,USED,Nissan,Sedán,Versa,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2b,2019,37000,12.8,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2c,2020,52000,13.3,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2d,2018,105000,11.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2e,2008,152000,9.9,Quito,Negociable,USED,Peugeot,Coupé,206 XR PREMIUM,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c2f,2012,133100,11.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c30,2021,28500,23.9,Quito,Negociable,USED,Nissan,Todoterreno,Armada,#1683605,41700 Millas,Eléctricos,Automática,Gasolina,Climatizador,,Negro,,5600,,Cuero,Asistida,,,,
673ab1bf1a5f1961c1ed1c31,2013,111000,15.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c32,2019,35000,59.9,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c33,2014,138000,20.5,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c34,2008,43500,69.9,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne GTS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c35,2022,12000,33,Quito,Negociable,USED,Ford,Todoterreno,Territory,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c36,2021,2000,23.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c37,2022,22000,44.5,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c38,2022,20000,24.9,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c39,2020,48300,34.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3a,2018,101000,14.3,Quito,Negociable,USED,Chevrolet,Coupé,Cavalier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3b,2019,28000,43.9,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3c,2019,15000,34.9,Quito,Negociable,USED,Jeep,Todoterreno,Compass Trailhawk,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3d,2019,80000,18.2,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3e,2022,28000,15.5,Loja,Fijo,USED,Hyundai,Hatchback (5 Puertas),Grand I10 HB,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c3f,2011,164753,14.5,Ambato,Fijo,USED,Volkswagen,Sedán,Jetta Trendline 2.0 TM,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c40,2015,60000,49.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero Blister,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c41,1978,100000,11.9,Quito,Negociable,USED,Autobianchi,Hatchback (3 Puertas),Abarth,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c42,2019,35139,26.9,Quito,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c43,2018,1111,15.5,Quito,Negociable,USED,Kia,Sedán,RIO LX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c44,2020,25291,36,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c45,2006,241304,7.9,Quito,Negociable,USED,Chevrolet,Sedán,Optra Limited,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c46,2017,69830,33.2,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c47,2011,164945,15.9,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c48,2007,381000,13.9,Quito,Negociable,USED,Ssangyong,Camioneta Doble Cabina,Korando Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c49,2012,75000,17.9,Ambato,Negociable,USED,Nissan,Todoterreno,Juke,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4a,2009,174833,9.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4b,2014,99327,7.99,Quito,Fijo,USED,Changhe,Hatchback (5 Puertas),splash,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4c,2015,152009,9.99,Quito,Fijo,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4d,2007,291678,12.99,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4e,2019,104687,11.99,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c4f,2015,120008,8.99,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c50,2014,140098,14.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c51,2004,305695,7.99,Quito,Fijo,USED,Kia,Todoterreno,Sportage Wagon,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c52,2006,364332,6.9,Quito,Negociable,USED,Kia,Mini van (MPV),Carens,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c53,2020,49577,12.99,Quito,Fijo,USED,Hyundai,Todoterreno,TUCSON TL,#1715491,35139 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Plata,3,2000,Pichincha,Tela,Electrónica,,,,
673ab1bf1a5f1961c1ed1c54,2020,51684,13.9,Quito,Negociable,USED,Shineray,Van Pasajeros,X30L,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c55,2019,76000,96,Cuenca,Negociable,USED,Ford,Todoterreno,RAPTOR,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c56,2023,3000,49.99,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,Colorado,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c57,2019,100000,11.9,Quito,Negociable,USED,Shineray,Van Pasajeros,X30L,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c58,2022,71000,11.5,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c59,2013,302557,8.3,Quito,Negociable,USED,Hyundai,Hatchback (5 Puertas),GRAN I10,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5a,2015,11300,15.5,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5b,2020,24000,28.9,Quito,Negociable,USED,Kia,Crossover,Sportage Europa,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5c,2009,193000,8.9,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5d,2017,76000,28.5,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5e,2018,80000,14.9,Ambato,Negociable,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c5f,2018,146000,20,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c60,2019,33724,35.8,Ambato,Fijo,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c61,2020,26548,36.8,Ambato,Fijo,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c62,2020,42952,19.8,Ambato,Fijo,USED,Toyota,Hatchback (5 Puertas),Yaris Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c63,2016,109000,24.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c64,2024,17000,32.9,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c65,2022,28000,14.9,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c66,2011,132000,15.5,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c67,2023,154,24.9,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c68,2019,85000,12.9,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c69,2018,64000,12.9,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6a,2021,21000,20.9,Quito,Negociable,USED,VGV WEICHAI,Otro,U70 CONFORT MT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6b,1998,214000,6.9,Quito,Fijo,USED,Hyundai,Coupé,Accent,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6c,1949,700000,26.9,Quito,Negociable,USED,Ford,Camioneta Cabina Simple,F100,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6d,2017,78000,18.9,Quito,Negociable,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6e,2023,40000,39.9,Quito,Negociable,USED,Baic,Todoterreno,BJ40L LUXURY 4X4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c6f,2011,54000,12.5,Quito,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Gol Power,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c70,2015,35391,144.99,Quito,Negociable,USED,BMW,Todoterreno,X6 M,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c71,2022,10000,17.9,Quito,Negociable,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c72,2017,140000,15.9,Quito,Negociable,USED,Suzuki,Todoterreno,GRAN VITARA SZ NEXT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c73,2005,169000,6.9,Quito,Negociable,USED,Skoda,Sedán,Fabia,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c74,2018,45000,21.5,Quito,Negociable,USED,Mazda,Crossover,CX-3 ENTRY,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1c75,2019,11083,62.9,Quito,Negociable,USED,Audi,Coupé,A5,,,,,,,,,,,,,,,,,
